,vintage,age,dependents,city,customer_nw_category,days_since_last_transaction,current_balance,previous_month_end_balance,average_monthly_balance_prevQ,average_monthly_balance_prevQ2,current_month_credit,previous_month_credit,current_month_debit,previous_month_debit,current_month_balance,previous_month_balance,churn,gender_cat,occupation_cat,branch_code_cat
18658,1084,64,0.0,1111.0,2,73.0,1157.06,1728.49,1522.26,190.88,0.03,0.03,571.46,231.03,1570.86,1887.13,0,1,1,3141
18659,742,32,0.0,1096.0,1,262.0,4408.74,4408.74,4408.74,4389.48,0.61,0.61,0.61,0.61,4408.74,4408.74,0,0,3,558
18660,5470,61,0.0,1020.0,1,7.0,12.21,59961.81,11543.59,22635.06,929.44,60024.5,58857.56,1807.56,4662.9,19666.0,1,0,3,4
18661,2753,90,0.0,409.0,1,101.0,43991.55,43991.55,43795.67,6608.26,0.33,0.33,0.33,0.33,43991.55,43912.29,0,1,3,199
18662,3429,39,0.0,1232.0,2,11.0,6125.26,5719.23,5934.82,5947.92,1044.4,1064.43,1544.9,866.04,6204.26,5735.57,0,0,3,496
18663,2374,64,0.0,1096.0,2,6.0,8019.61,7591.04,7284.5,5416.29,429.27,429.27,0.7,0.7,7694.48,7231.59,0,0,2,269
18664,2749,77,0.0,409.0,3,340.0,618.07,608.07,2800.38,2865.87,0.23,0.23,0.23,9459.9,612.42,4286.91,0,1,1,306
18665,1482,59,0.0,1096.0,1,84.0,14843.12,14843.12,14095.07,2115.63,0.44,0.44,0.44,429.01,14843.12,14995.19,0,1,3,834
18666,1414,57,0.0,409.0,3,55.0,226.03,5226.03,2683.83,138.56,0.63,5024.86,5000.63,0.63,3501.89,4415.67,1,0,3,1419
18667,297,32,0.0,61.0,2,26.0,1355.09,4565.95,4213.94,6476.21,17.57,0.64,1797.67,857.79,1898.33,5312.5,1,0,3,2780
18668,412,31,0.0,205.0,3,75.0,2355.37,2428.94,2547.02,2175.09,0.21,0.21,0.21,0.21,2375.67,2447.96,0,1,3,1866
18669,704,60,0.0,146.0,2,32.0,11525.92,10108.78,12852.57,8127.87,0.23,372.81,0.23,10000.23,11086.12,18159.35,1,0,3,1508
18670,1460,39,1.0,572.0,3,80.0,1951.15,1774.25,1979.58,2004.4,0.51,0.51,1151.05,5.85,2357.7,1789.34,0,1,3,2084
18671,746,30,0.0,38.0,3,0.0,4542.71,4457.0,4497.62,4396.51,86.19,0.47,0.47,0.47,4459.95,4657.46,0,0,3,3072
18672,2342,27,0.0,168.0,2,98.0,7027.28,7027.28,7027.28,6732.34,0.56,0.56,0.56,0.56,7027.28,7027.28,0,1,3,408
18673,6020,61,0.0,146.0,2,104.0,2790.25,2883.41,3100.9,3321.41,0.14,0.14,0.14,0.14,2814.2,3145.29,0,0,3,40
18674,3549,47,0.0,1096.0,3,346.0,2995.17,3002.59,3004.15,2737.95,0.69,0.69,0.69,0.69,2996.96,3004.03,0,1,2,508
18675,602,76,0.0,834.0,3,56.0,24045.78,48331.5,29202.17,10371.6,0.46,72764.53,0.46,3571.89,31878.29,53732.21,0,1,1,7
18676,4962,41,0.0,146.0,2,14.0,12874.92,13573.22,8436.78,1281.75,203.97,54.57,2120.65,4540.46,12091.4,11325.16,0,1,3,71
18677,5589,66,0.0,409.0,1,39.0,9527.01,9319.84,9263.12,7774.61,0.16,463.3,143.01,391.87,9328.6,9227.04,0,1,2,1139
18678,851,29,0.0,646.0,2,31.0,4740.49,4740.49,4803.47,4996.04,0.51,0.51,0.51,143.37,4740.49,4786.57,0,0,3,373
18679,1720,49,0.0,575.0,3,168.0,6271.18,6271.18,6294.92,5592.55,0.14,0.14,0.14,0.14,6271.18,6301.52,0,1,2,522
18680,831,30,0.0,491.0,3,11.0,431.52,435.1,1566.8,3184.83,786.27,0.56,1171.99,2136.63,290.88,1354.61,1,0,3,1355
18681,522,31,0.0,737.0,3,245.0,2022.2,2022.2,2023.89,1982.59,0.69,0.69,0.69,0.69,2022.2,2024.58,0,0,3,2589
18682,618,26,0.0,1337.0,3,31.0,7529.47,386.61,1864.45,382.39,0.67,0.67,0.67,0.67,4820.11,386.61,0,0,3,2073
18683,1617,23,0.0,1096.0,2,146.0,1962.01,1962.01,1962.01,1567.98,0.21,0.21,0.21,0.21,1962.01,1962.01,0,0,4,555
18684,3432,59,0.0,142.0,2,94.0,1350.66,1764.95,1695.89,890.44,0.7,0.7,0.7,0.7,1525.05,1729.46,0,1,2,1697
18685,4074,90,0.0,1076.0,2,6.0,2346.05,2301.37,1995.31,1480.51,89.8,56.3,0.46,0.46,2312.16,1901.75,0,1,3,63
18686,3096,57,3.0,1232.0,1,55.0,23712.99,33137.8,58011.38,72988.38,0.29,280.29,6375.94,12702.68,24826.67,29894.32,1,1,2,530
18687,278,33,0.0,239.0,3,70.0,723.54,902.11,1634.31,4703.09,0.51,0.51,357.66,2643.37,895.95,1838.97,0,1,3,1691
18688,4763,64,1.0,615.0,2,146.0,85.68,4799.97,7214.05,21973.18,0.7,0.7,4714.99,0.7,2686.67,4799.97,1,1,3,7
18689,1159,23,0.0,334.0,2,3.0,15102.12,8823.66,9868.11,10983.71,2000.36,4286.07,0.36,0.36,9837.19,8685.41,0,0,4,1794
18690,2426,62,0.0,1509.0,2,140.0,7350.58,7350.58,7350.58,8577.06,0.69,0.69,0.69,0.69,7350.58,7350.58,0,1,2,2785
18691,2030,40,3.0,634.0,2,7.0,685.99,698.99,1732.42,1028.55,46163.77,3.06,3700.24,1413.39,3258.37,584.44,1,1,3,1406
18692,1169,51,0.0,409.0,3,163.0,2758.09,3177.16,3463.3,3739.37,0.54,0.54,1071.97,571.97,3332.81,3352.28,0,1,2,1814
18693,1094,44,0.0,1150.0,2,6.0,5760.65,241.4,2576.95,10.25,11946.89,2500.43,5569.67,2387.54,7515.53,170.22,0,0,3,1189
18694,2195,84,0.0,1608.0,3,51.0,4951.56,4951.56,2960.09,154.66,0.09,4714.99,0.09,0.09,4951.56,3736.6,0,0,3,1042
18695,2936,45,2.0,995.0,3,31.0,1658.62,1658.62,1658.62,1648.23,0.04,0.04,0.04,0.04,1658.62,1658.62,0,1,3,183
18696,2631,62,0.0,409.0,3,95.0,4190.59,4108.45,4098.71,3947.89,0.67,0.67,0.67,0.67,4165.1,4083.56,0,0,3,1105
18697,1386,66,0.0,462.0,2,73.0,3906.18,3934.75,3983.77,3423.72,0.27,0.27,0.27,0.27,3928.34,4015.39,0,0,3,2138
18698,6642,49,0.0,623.0,3,39.0,20054.1,20054.1,19987.0,20706.97,0.14,4671.57,0.14,4664.53,20054.1,19899.85,0,1,3,2927
18699,1698,43,1.0,1096.0,3,45.0,1694.06,1607.17,1619.4,1701.67,0.5,714.79,585.6,7272.27,1595.55,2228.66,0,1,2,1799
18700,1036,36,0.0,162.0,3,164.0,6519.51,6519.51,6519.51,5176.04,0.06,0.06,0.06,0.06,6519.51,6519.51,0,0,3,281
18701,488,90,0.0,11.0,2,336.0,311.43,311.43,2715.69,4518.03,0.31,0.31,0.31,4000.31,311.43,3409.08,1,1,3,2894
18702,4497,69,0.0,834.0,1,135.0,5571.13,16994.81,14439.53,15453.16,0.26,0.26,11428.83,0.26,9115.57,16989.99,0,1,3,17
18703,1432,24,0.0,409.0,2,59.0,8432.49,9379.45,9087.68,9407.61,0.2,150.53,957.34,214.49,8503.54,9417.36,0,0,4,791
18704,2358,33,0.0,146.0,2,31.0,3177.44,3127.73,3536.97,9192.43,0.24,0.24,536.24,0.24,3171.14,3130.95,0,0,3,567
18705,2650,72,0.0,834.0,2,0.0,1039.11,600.12,2355.63,809.14,20.91,272.94,12857.47,13.19,6175.78,568.34,1,0,3,325
18706,1501,59,0.0,1533.0,2,189.0,2630.35,2176.99,2137.07,1089.17,0.14,0.14,0.14,0.14,2520.92,2133.12,0,0,3,184
18707,1385,52,0.0,578.0,3,19.0,2291.57,442.64,2172.26,3418.31,1848.96,0.03,0.03,0.03,1717.77,1274.7,0,0,2,679
18708,4263,53,0.0,146.0,2,56.0,2905.59,2905.59,3703.66,2271.53,0.3,93.26,0.3,1729.04,2905.59,3485.24,1,0,3,8
18709,1481,42,0.0,611.0,2,68.0,32376.22,32386.22,30527.42,7705.54,0.03,0.03,10.03,355.74,32380.01,32523.91,0,1,3,1227
18710,1446,39,0.0,1494.0,2,300.0,5646.46,5646.46,5646.46,5279.16,0.49,0.49,0.49,0.49,5646.46,5646.46,0,1,3,852
18711,1829,38,0.0,491.0,2,6.0,1599.65,2994.37,1586.74,389.4,250.03,2157.17,3189.8,165.64,1468.37,2035.61,0,1,3,556
18712,2560,35,0.0,235.0,2,219.0,29410.15,29891.98,29811.29,31358.07,0.53,0.53,482.36,0.53,29649.9,29891.98,1,0,3,657
18713,1896,66,0.0,318.0,1,0.0,2777.6,2379.23,2451.97,4930.63,750.24,0.59,286.3,143.44,2320.47,2325.46,0,1,1,1015
18714,1475,73,0.0,1580.0,2,6.0,10806.83,10874.54,10891.18,11151.46,96.1,31.81,86.21,0.5,10898.85,10874.58,0,1,1,2020
18715,2197,39,0.0,1477.0,3,131.0,6800.87,6735.31,6840.35,5735.46,0.66,0.66,848.51,2610.66,7005.85,7061.26,0,1,2,1905
18716,2320,43,0.0,259.0,2,118.0,4500.44,4497.16,4498.28,4544.61,0.57,0.57,0.57,0.57,4498.41,4493.69,0,1,3,692
18717,2197,55,0.0,334.0,1,263.0,6559.09,6556.52,6938.15,8330.61,0.16,0.16,0.16,601.59,6557.76,7099.74,0,1,2,128
18718,2765,68,0.0,834.0,3,12.0,3049.48,3998.92,5046.32,298.93,955.67,269.89,1905.11,2063.77,3271.4,4390.02,1,0,3,1099
18719,1226,30,0.0,146.0,3,84.0,1208.24,1494.04,1702.13,3090.09,0.67,0.67,0.67,0.67,1277.24,1521.72,0,0,2,1518
18720,2558,34,0.0,1020.0,2,25.0,1199.86,1442.72,1837.57,4201.62,1043.21,1043.21,1286.07,0.36,1091.98,1072.67,0,0,4,194
18721,1328,34,0.0,409.0,2,4.0,28572.94,4459.97,16491.12,9988.82,28600.31,50021.71,4487.34,45757.36,30179.83,6621.68,0,0,2,291
18722,868,30,0.0,11.0,2,14.0,910.1,1480.51,1538.93,242.79,504.69,691.26,1607.13,1212.29,1540.25,1578.45,1,0,3,109
18723,2643,42,4.0,1645.0,2,13.0,2559.98,1898.29,2126.54,2919.85,943.31,0.46,281.63,281.63,2229.3,1934.57,0,1,3,901
18724,1441,53,2.0,1160.0,3,31.0,3442.04,3799.19,3790.33,2627.5,0.64,0.64,0.64,0.64,3725.3,3817.75,0,1,3,2315
18725,3379,48,0.0,102.0,2,0.0,429.46,269.52,4861.97,4411.43,177.89,3657.1,0.17,16428.74,280.93,8042.01,1,0,3,101
18726,1750,59,3.0,1094.0,2,0.0,2275.24,1201.81,1530.7,609.98,25714.93,2857.79,9197.82,606.79,3173.08,895.41,0,1,3,448
18727,5589,68,0.0,1046.0,2,31.0,1467.54,1467.54,1467.54,1458.09,0.37,0.37,0.37,0.37,1467.54,1467.54,0,1,3,91
18728,930,38,0.0,617.0,2,108.0,1889.86,6006.25,6674.37,4783.9,0.01,0.01,3931.0,2862.87,2058.77,8810.61,0,1,3,211
18729,188,49,1.0,409.0,3,20.0,383.06,3676.26,1497.94,907.62,357.36,1714.5,5717.91,1428.79,1591.15,2724.66,1,1,3,1141
18730,1713,40,1.0,409.0,1,4.0,8267.15,11406.61,10197.19,3426.2,4047.91,0.3,9366.29,9614.89,11187.88,10685.47,0,1,2,834
18731,6424,51,0.0,1096.0,1,7.0,2251.69,3900.64,1690.14,3058.8,1429.11,14479.83,2857.69,19.9,2525.0,1290.4,0,1,2,85
18732,4262,83,0.0,409.0,2,5.0,5265.59,5583.53,5765.09,6331.23,10.11,79.26,389.99,828.57,5387.93,5683.32,0,1,1,1159
18733,2629,60,0.0,531.0,2,13.0,3811.47,3421.05,3208.12,4832.92,714.47,714.47,324.06,513.67,3603.96,3107.4,0,0,3,1348
18734,550,53,0.0,222.0,3,28.0,1799.76,1790.59,1794.1,1806.11,9.69,0.51,0.51,0.51,1799.76,1790.59,0,1,3,816
18735,2922,90,0.0,1589.0,1,5.0,629.37,7257.19,4867.31,1607.72,303.77,37.85,6796.6,1929.23,5292.31,6766.53,1,1,3,32
18736,1461,75,0.0,409.0,2,11.0,1948.27,1791.28,1879.05,1656.11,230.49,115.46,301.91,226.13,1848.59,1886.6,0,1,1,1830
18737,1714,40,0.0,1096.0,3,31.0,4967.86,4753.58,3708.87,3166.46,0.44,0.44,0.44,0.44,4960.47,4477.08,0,0,3,1235
18738,1226,46,2.0,1096.0,2,10.0,8636.72,2396.27,3376.87,3887.73,7143.49,0.63,903.04,903.04,4135.39,2546.4,0,1,3,1650
18739,5308,45,0.0,762.0,2,4.0,2477.62,2307.06,1980.1,1818.73,1072.11,1072.11,0.69,0.69,1713.77,2181.68,0,1,3,182
18740,2461,30,0.0,834.0,2,196.0,8450.5,8450.5,7810.18,7436.95,0.27,0.27,0.27,132.7,8450.5,7688.15,0,1,3,436
18741,1711,61,0.0,1096.0,2,124.0,24484.85,24484.85,24803.46,32409.01,0.69,0.69,0.69,0.69,24484.85,24484.85,0,0,2,145
18742,744,32,0.0,1096.0,2,31.0,1155.0,2619.28,2006.85,8586.81,0.2,285.91,1464.49,88.75,1965.34,2388.87,0,1,2,83
18743,2756,43,0.0,1219.0,2,3.0,17232.21,16836.72,15762.88,15575.88,16757.24,38033.5,17165.27,39649.79,14837.08,13114.83,0,1,3,252
18744,2095,69,0.0,834.0,2,27.0,1872.8,1729.94,1628.46,921.92,143.41,286.27,0.56,0.56,1867.87,1573.26,0,0,3,541
18745,879,29,0.0,1096.0,2,236.0,3303.86,3303.86,3303.86,3283.59,0.43,0.43,0.43,0.43,3303.86,3303.86,0,0,3,305
18746,1773,33,0.0,531.0,2,9.0,641.48,3138.33,2406.32,4432.44,575.24,386.39,11643.53,0.67,3236.46,2322.21,0,0,3,180
18747,1867,32,0.0,1232.0,1,12.0,1776.08,1890.14,2196.02,1718.65,118.31,218.71,145.46,0.46,2069.07,2283.09,0,1,3,1551
18748,1228,90,0.0,1525.0,3,55.0,1548.15,1676.81,1726.62,1317.85,0.24,285.96,128.9,389.53,1637.07,1726.1,0,1,3,384
18749,471,33,0.0,1643.0,2,40.0,1579.9,1579.9,2644.64,7607.56,0.53,500.53,0.53,879.1,1579.9,1714.0,1,0,3,1120
18750,6577,52,0.0,834.0,2,131.0,3833.86,4078.51,3651.19,3258.27,0.07,0.07,272.69,16.5,4022.04,4087.85,0,1,3,21
18751,1461,40,0.0,531.0,3,23.0,2719.19,2429.6,2583.87,9242.34,665.36,1038.21,262.2,1025.76,2820.18,2511.53,0,0,3,2361
18752,2279,42,0.0,146.0,2,290.0,3722.8,3865.66,4186.86,4394.82,0.17,0.17,0.17,0.17,3791.77,4348.62,0,1,2,931
18753,4755,22,0.0,334.0,2,23.0,1996.63,1920.77,1759.25,2056.35,75.96,290.26,0.1,0.1,1983.55,1763.37,0,1,4,1095
18754,2598,48,0.0,485.0,3,40.0,4564.36,4564.36,2260.21,266.43,0.1,4285.81,0.1,0.1,4564.36,1937.63,0,0,3,1092
18755,471,51,0.0,1414.0,1,42.0,12327.13,12644.98,12450.33,14315.62,0.21,143.07,318.06,0.21,12397.44,12566.63,0,1,3,1646
18756,2939,49,0.0,1020.0,2,70.0,1974.38,1995.81,1998.11,2052.73,0.5,0.5,0.5,0.5,1977.33,1998.57,0,1,2,266
18757,2789,68,0.0,468.0,1,7.0,5230.75,5555.09,2220.03,4883.25,10558.6,10628.86,18064.44,5129.21,2914.09,1728.07,0,0,3,162
18758,1103,63,0.0,1020.0,3,13.0,658.34,699.27,4217.76,16941.1,29411.77,545.27,29301.14,4121.07,1920.14,1249.03,1,0,3,1028
18759,1762,33,0.0,146.0,2,5.0,1992.97,1293.55,1552.86,1341.68,1459.15,3750.31,2114.13,4967.95,1603.58,1739.81,0,0,2,561
18760,655,26,0.0,409.0,2,119.0,4817.14,4817.14,4817.14,2527.19,0.11,0.11,0.11,0.11,4817.14,4817.14,0,0,4,1236
18761,1828,41,0.0,1111.0,3,44.0,1840.19,2150.12,2746.49,3218.87,0.2,714.49,310.13,3428.77,1925.69,2154.73,0,1,3,256
18762,290,21,0.0,574.0,3,261.0,1738.49,1738.49,1738.49,1730.66,0.24,0.24,0.24,0.24,1738.49,1738.49,0,0,4,1369
18763,3395,42,0.0,953.0,3,35.0,2928.35,2788.35,3972.09,12443.04,0.66,453.86,0.66,0.66,2884.91,2392.32,0,1,3,446
18764,3023,50,2.0,623.0,2,13.0,23032.09,66165.29,60817.39,13719.47,129.44,0.7,43254.77,239.41,50265.5,66196.64,1,0,3,1026
18765,1430,30,1.0,1020.0,3,0.0,2460.68,2126.83,1489.78,1901.57,1000.47,2143.33,952.33,944.47,1598.7,2087.85,0,1,2,302
18766,366,36,0.0,1494.0,3,97.0,485.78,778.96,2783.5,14307.77,0.61,0.61,58.09,2366.8,520.92,1748.35,0,0,3,1463
18767,1266,25,0.0,1396.0,2,3.0,233.03,2726.43,1951.42,1508.57,143.59,814.81,2587.53,1216.24,548.48,2642.12,0,1,3,1162
18768,908,47,0.0,1495.0,3,349.0,1935.62,2007.05,2026.12,1879.98,0.51,0.51,0.51,71.94,1965.18,2034.7,0,1,3,2383
18769,1745,36,0.0,1589.0,2,73.0,10707.27,11291.47,9783.55,1518.23,0.17,0.17,970.09,250.17,10911.62,11369.38,0,1,3,365
18770,1115,37,0.0,1020.0,1,31.0,2635.33,2635.33,2635.33,2618.64,0.34,0.34,0.34,0.34,2635.33,2635.33,0,0,2,530
18771,977,38,2.0,146.0,2,7.0,4412.27,0.69,1591.28,268.17,6728.75,29.67,2669.13,29.26,3920.68,0.91,1,1,3,1356
18772,4294,77,2.0,15.0,2,4.0,17513.04,4107.46,12006.57,16170.17,13325.06,1416.93,1335.19,12854.76,10436.96,8639.63,0,1,3,276
18773,2216,90,0.0,834.0,2,68.0,1292.2,1292.2,1443.02,2539.55,0.43,0.43,0.43,130.43,1292.2,1369.89,0,1,3,1676
18774,751,57,0.0,1477.0,2,21.0,3475.88,2965.66,3198.13,2725.95,514.71,286.14,0.43,429.0,3354.83,3065.32,0,1,3,2214
18775,1931,75,0.0,1096.0,3,102.0,11869.39,11869.39,12006.5,3122.48,0.53,0.53,0.53,0.53,11869.39,11869.39,0,1,1,948
18776,312,55,0.0,1096.0,3,67.0,742.76,742.76,2356.58,5763.75,0.67,0.67,0.67,0.67,742.76,742.76,1,1,2,227
18777,2144,69,0.0,1020.0,2,38.0,12196.71,12204.37,12193.08,12105.82,0.07,23.49,0.07,0.07,12200.14,12192.4,0,1,3,1307
18778,1318,36,0.0,1020.0,3,161.0,13202.39,13202.39,14848.31,15591.58,0.19,0.19,0.19,4571.61,13202.39,14494.55,0,0,3,79
18779,1073,46,0.0,575.0,2,19.0,358.12,167.49,1508.24,5567.57,2227.94,1964.87,7751.6,2857.73,1405.44,1405.97,0,1,2,1001
18780,453,24,0.0,625.0,3,3.0,815.54,444.27,1630.21,125.75,1528.99,928.99,1157.56,1228.99,692.97,256.52,1,1,3,1459
18781,3151,62,0.0,1096.0,2,3.0,13527.64,14286.92,12684.43,11529.13,1017.97,3255.64,1498.69,0.11,14380.64,12572.04,0,1,3,555
18782,2784,74,0.0,146.0,1,0.0,6043.06,5645.62,3901.74,3305.1,2143.81,480.68,2714.99,0.7,3992.28,4151.86,0,1,1,1007
18783,5313,54,2.0,1195.0,2,18.0,7121.81,6621.81,6731.01,6580.29,500.01,0.01,0.01,0.01,6949.4,6621.81,0,1,2,54
18784,651,29,2.0,488.0,2,17.0,2778.56,1349.99,1645.56,1268.16,1428.64,0.07,0.07,0.07,2236.69,1349.99,0,1,3,1643
18785,2040,61,0.0,409.0,2,20.0,2421.9,2164.75,2587.81,3521.21,257.81,0.67,0.67,572.1,2350.96,2593.33,0,1,3,270
18786,1584,36,2.0,1110.0,2,7.0,1450.67,3472.7,2328.96,4189.06,714.96,21692.1,2736.99,19548.97,2779.25,3094.64,0,1,3,1754
18787,4125,22,0.0,15.0,3,31.0,3615.39,3615.39,3615.39,3592.48,0.06,0.06,0.06,0.06,3615.39,3615.39,0,1,3,47
18788,3855,44,3.0,531.0,2,31.0,20465.48,20144.05,20030.12,19468.46,0.46,0.46,0.46,0.46,20310.31,19957.42,0,1,2,140
18789,2383,79,0.0,1076.0,1,23.0,3475.87,3398.16,3272.07,1901.04,200.54,71.97,122.83,0.54,3481.19,3356.68,0,0,3,1043
18790,237,36,4.0,977.0,2,89.0,9056.73,9056.73,9010.65,4762.98,0.59,0.59,0.59,0.59,9056.73,9056.73,0,0,3,1950
18791,2727,45,0.0,1020.0,2,53.0,124.62,5104.92,4458.58,1404.56,0.16,2857.3,2222.49,24.19,3672.8,4576.38,1,1,2,431
18792,3042,56,0.0,1046.0,3,45.0,1710.43,13527.56,6889.16,6428.27,0.21,7143.07,13027.64,0.21,3821.3,11601.43,0,1,3,469
18793,6615,54,3.0,334.0,1,19.0,2485.18,4777.45,3857.96,2020.92,71.97,71.97,4304.87,3002.39,2834.26,6386.18,1,1,2,9
18794,1066,78,3.0,1020.0,2,0.0,1085.93,2093.28,1911.94,3514.2,2051.84,1965.7,1950.76,472.5,1202.65,1139.1,0,1,3,59
18796,5873,40,0.0,334.0,2,314.0,6108.19,6080.61,6445.09,7149.51,0.53,0.53,0.53,956.23,6085.9,6295.07,0,1,3,3
18797,3070,42,0.0,578.0,2,3.0,11347.49,8180.26,6959.58,6514.51,4217.51,7302.56,432.51,1429.14,10112.42,6929.16,0,1,3,570
18798,951,90,0.0,1494.0,2,350.0,461.47,461.47,2519.39,274.75,0.59,0.59,0.59,32143.44,392.51,6922.64,1,1,3,893
18799,3598,81,0.0,334.0,2,13.0,19370.96,15620.45,19449.95,11291.34,3744.9,0.46,0.46,5714.74,18289.13,18675.74,0,0,1,128
18800,1187,41,0.0,409.0,2,20.0,1428.89,1428.89,1734.99,1160.26,574.6,1096.13,0.31,0.31,1547.7,1975.72,1,0,3,87
18801,772,22,0.0,1154.0,2,4.0,2450.26,2531.25,2585.93,2982.63,17.73,9.32,116.04,63.72,2486.67,2541.52,0,1,3,1213
18802,810,47,0.0,1096.0,2,28.0,2519.54,2641.09,2558.03,2638.64,11.59,0.23,133.14,69.83,2588.85,2673.09,0,0,2,116
18803,2095,26,0.0,1597.0,2,74.0,1323.13,2451.7,2496.7,2267.49,0.1,0.1,1428.67,0.1,2594.55,2530.5,0,0,4,661
18804,4458,40,0.0,1020.0,3,31.0,5968.05,4290.0,4324.95,3053.91,0.44,0.44,0.44,0.44,5166.1,4235.07,0,1,3,120
18805,2962,41,2.0,1275.0,3,24.0,1494.55,1818.36,1829.67,2504.75,8787.31,0.66,8581.68,0.66,1900.66,1514.21,0,1,2,875
18807,310,75,0.0,334.0,2,23.0,3251.36,1108.5,1797.55,505.95,2143.36,1429.07,0.5,1500.54,2734.12,1933.4,1,0,3,1617
18808,228,48,0.0,905.0,2,28.0,308.94,18574.23,13279.73,1471.1,17572.01,0.59,36081.44,1655.69,2713.07,18832.29,0,0,3,551
18809,935,31,0.0,646.0,2,35.0,14757.07,24875.34,26115.48,24043.5,0.17,13241.09,22428.74,16828.74,18388.55,27339.52,0,1,3,373
18810,2391,84,0.0,1180.0,3,31.0,10771.37,10771.37,10771.37,10765.44,0.37,0.37,0.37,0.37,10771.37,10771.37,0,1,1,1368
18811,2884,45,0.0,1020.0,1,9.0,5530.44,7393.99,3944.54,1977.1,2137.09,3848.79,4138.2,2071.8,5157.32,6162.19,0,1,3,169
18812,5497,53,5.0,1546.0,3,188.0,1393.52,1436.38,1611.12,2143.4,0.5,0.5,43.36,314.79,1430.47,1585.69,0,1,3,2926
18813,682,58,0.0,837.0,3,56.0,19991.55,20127.3,19517.4,17984.66,0.59,3128.0,136.34,296.96,20004.85,20513.51,0,0,1,2831
18814,2679,69,0.0,288.0,3,208.0,1557.18,1585.75,2428.55,3023.11,0.16,0.16,28.73,1428.73,1577.87,2691.74,0,1,1,438
18815,3087,62,0.0,7.0,2,0.0,1644.88,1344.77,1541.82,3941.24,1764.87,242.87,1207.61,705.51,1410.6,1525.43,0,1,2,1072
18816,1422,59,0.0,1020.0,2,0.0,6454.83,7709.16,11152.97,9168.24,12642.47,2572.03,14827.07,6446.24,7794.67,9502.2,0,1,3,117
18817,888,25,0.0,1232.0,3,7.0,944.92,2886.35,2919.41,3037.57,0.56,0.44,1913.16,677.88,1839.33,3174.76,1,1,4,169
18818,1906,34,0.0,1180.0,2,52.0,3598.13,3940.98,4530.04,3119.07,0.46,629.03,486.17,171.89,3734.09,4120.91,0,0,3,1107
18819,3384,33,1.0,409.0,2,4.0,3672.75,4717.12,4829.48,5355.87,1461.37,1359.23,614.14,835.87,4115.68,5111.79,0,1,3,963
18820,861,58,3.0,1474.0,3,23.0,11029.78,10043.24,12858.58,24472.14,3451.99,3451.97,2329.39,4857.17,11492.2,13583.77,0,1,2,896
18821,2779,34,0.0,1046.0,1,31.0,11375.61,11375.61,11268.08,8091.76,0.63,0.63,0.63,0.63,11375.61,11375.61,0,0,3,91
18822,1135,44,0.0,575.0,3,167.0,3749.71,3749.71,3891.03,4011.43,0.26,0.26,0.26,285.97,3749.71,3887.96,0,1,3,1478
18823,2534,56,0.0,664.0,3,10.0,1757.87,3944.2,3131.58,1351.95,803.14,0.26,3416.78,94.44,2852.58,4024.85,1,1,2,389
18824,2226,77,0.0,1020.0,3,70.0,7558.83,3938.51,4520.96,2487.21,0.07,0.07,714.36,714.36,5167.32,4076.76,1,1,1,1245
18825,4757,61,0.0,766.0,3,26.0,6290.28,394.25,2785.28,391.6,10266.03,0.59,5043.44,0.59,7567.35,394.25,0,1,2,1315
18826,541,26,0.0,1232.0,1,11.0,24516.65,22767.41,22830.23,19339.87,2487.61,2569.91,4017.14,1207.45,23376.41,22805.72,0,1,2,0
18827,2721,50,0.0,1400.0,3,67.0,1777.79,1777.79,1768.96,1681.31,0.17,0.17,0.17,0.17,1777.79,1777.79,0,0,2,776
18829,1166,22,0.0,1629.0,3,346.0,5617.24,12760.09,10379.14,12679.26,0.61,0.61,7143.47,0.61,5617.24,12760.09,0,0,4,1242
18830,5962,68,0.0,15.0,2,1.0,6679.84,4002.95,2922.88,2046.37,2468.63,2969.11,86.24,543.39,5303.39,2412.25,0,1,3,32
18831,625,37,0.0,185.0,3,95.0,6758.93,6756.98,6358.0,2613.64,0.57,0.57,0.57,0.57,6758.19,6756.98,0,1,3,935
18832,2097,26,0.0,491.0,1,95.0,5956.13,5098.99,5365.54,5455.8,0.2,0.2,0.2,0.2,5128.54,5098.99,0,1,3,1259
18833,823,32,0.0,630.0,3,6.0,1748.26,1448.26,1472.39,1088.55,300.04,0.04,0.04,0.04,1520.67,1448.26,0,0,3,1870
18834,937,30,0.0,289.0,3,194.0,5023.3,5023.3,5023.3,5805.92,0.47,0.47,0.47,0.47,5023.3,5023.3,1,0,3,1527
18835,3162,35,0.0,363.0,2,31.0,31518.59,31518.59,31688.48,33747.69,0.03,0.03,0.03,468.73,31518.59,31637.12,0,0,3,655
18836,2647,57,0.0,1002.0,2,11.0,13849.78,11548.01,10981.25,8154.81,2214.69,2143.4,0.4,0.4,13110.75,10620.76,0,1,3,984
18837,4375,40,2.0,1020.0,2,14.0,2124.66,2094.68,2568.46,3822.06,1473.26,1561.19,1186.3,1752.74,2246.36,2384.32,0,1,3,266
18838,1503,36,0.0,968.0,2,143.0,10215.01,10215.01,10254.95,9668.29,0.51,0.51,0.51,0.51,10215.01,10215.01,0,0,3,1854
18839,2334,67,0.0,552.0,2,10.0,10980.55,1186.55,2434.57,2652.19,9846.77,319.06,0.41,534.86,5034.43,1291.2,0,0,3,860
